"","Id","IndicatorCode","SpatialDimType","Country","ParentLocationCode","TimeDimType","ParentLocation","Dim1Type","Year","Dim1","Dim2Type","Dim2","Dim3Type","Dim3","DataSourceDimType","DataSourceDim","Value","NumericValue","Low","High","Comments","Date","TimeDimensionValue","TimeDimensionBegin","TimeDimensionEnd"
"1634",2266586,"WSH_WATER_SAFELY_MANAGED","COUNTRY","LTU","EUR","YEAR","Europe","RESIDENCEAREATYPE",2018,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"95",94.87325,NA,NA,NA,"2023-07-10T13:18:25+02:00","2018","2018-01-01T00:00:00+01:00","2018-12-31T00:00:00+01:00"
"1635",2267132,"WSH_WATER_SAFELY_MANAGED","COUNTRY","COL","AMR","YEAR","Americas","RESIDENCEAREATYPE",2009,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"37",36.65445,NA,NA,NA,"2023-07-10T13:17:48+02:00","2009","2009-01-01T00:00:00+01:00","2009-12-31T00:00:00+01:00"
"1636",2267420,"WSH_WATER_SAFELY_MANAGED","COUNTRY","ESP","EUR","YEAR","Europe","RESIDENCEAREATYPE",2007,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"100",99.83,NA,NA,NA,"2023-07-10T13:17:56+02:00","2007","2007-01-01T00:00:00+01:00","2007-12-31T00:00:00+01:00"
"1637",2268831,"WSH_WATER_SAFELY_MANAGED","COUNTRY","IDN","SEAR","YEAR","South-East Asia","RESIDENCEAREATYPE",2021,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"24",23.96379,NA,NA,NA,"2023-07-10T13:18:11+02:00","2021","2021-01-01T00:00:00+01:00","2021-12-31T00:00:00+01:00"
"1638",2270179,"WSH_WATER_SAFELY_MANAGED","COUNTRY","LTU","EUR","YEAR","Europe","RESIDENCEAREATYPE",2008,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"96",95.97221,NA,NA,NA,"2023-07-10T13:18:24+02:00","2008","2008-01-01T00:00:00+01:00","2008-12-31T00:00:00+01:00"
"1639",2272272,"WSH_WATER_SAFELY_MANAGED","COUNTRY","IND","SEAR","YEAR","South-East Asia","RESIDENCEAREATYPE",2013,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"49",49.03248,NA,NA,NA,"2023-07-10T13:18:12+02:00","2013","2013-01-01T00:00:00+01:00","2013-12-31T00:00:00+01:00"
"1640",2272411,"WSH_WATER_SAFELY_MANAGED","COUNTRY","IRQ","EMR","YEAR","Eastern Mediterranean","RESIDENCEAREATYPE",2022,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"65",64.6,NA,NA,NA,"2023-07-10T13:18:14+02:00","2022","2022-01-01T00:00:00+01:00","2022-12-31T00:00:00+01:00"
"1641",2273146,"WSH_WATER_SAFELY_MANAGED","COUNTRY","AFG","EMR","YEAR","Eastern Mediterranean","RESIDENCEAREATYPE",2012,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"18",18.43459,NA,NA,NA,"2023-07-10T13:17:33+02:00","2012","2012-01-01T00:00:00+01:00","2012-12-31T00:00:00+01:00"
"1642",2274586,"WSH_WATER_SAFELY_MANAGED","REGION","EMR",NA,"YEAR",NA,"RESIDENCEAREATYPE",2010,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"46",46.34141,NA,NA,NA,"2023-07-10T08:09:12+02:00","2010","2010-01-01T00:00:00+01:00","2010-12-31T00:00:00+01:00"
"1643",2282141,"WSH_WATER_SAFELY_MANAGED","COUNTRY","CHE","EUR","YEAR","Europe","RESIDENCEAREATYPE",2004,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"97",96.7,NA,NA,NA,"2023-07-10T13:17:44+02:00","2004","2004-01-01T00:00:00+01:00","2004-12-31T00:00:00+01:00"
"1644",2282452,"WSH_WATER_SAFELY_MANAGED","COUNTRY","NGA","AFR","YEAR","Africa","RESIDENCEAREATYPE",2021,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"28",28.42103,NA,NA,NA,"2023-07-10T13:18:37+02:00","2021","2021-01-01T00:00:00+01:00","2021-12-31T00:00:00+01:00"
"1645",2282551,"WSH_WATER_SAFELY_MANAGED","COUNTRY","FRA","EUR","YEAR","Europe","RESIDENCEAREATYPE",2008,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"98",97.95746,NA,NA,NA,"2023-07-10T13:18:00+02:00","2008","2008-01-01T00:00:00+01:00","2008-12-31T00:00:00+01:00"
"1646",2283941,"WSH_WATER_SAFELY_MANAGED","COUNTRY","TGO","AFR","YEAR","Africa","RESIDENCEAREATYPE",2012,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"29",29.44679,NA,NA,NA,"2023-07-10T13:19:03+02:00","2012","2012-01-01T00:00:00+01:00","2012-12-31T00:00:00+01:00"
"1647",2287145,"WSH_WATER_SAFELY_MANAGED","COUNTRY","KGZ","EUR","YEAR","Europe","RESIDENCEAREATYPE",2008,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"54",53.77832,NA,NA,NA,"2023-07-10T13:18:17+02:00","2008","2008-01-01T00:00:00+01:00","2008-12-31T00:00:00+01:00"
"1648",2289774,"WSH_WATER_SAFELY_MANAGED","COUNTRY","GHA","AFR","YEAR","Africa","RESIDENCEAREATYPE",2013,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"9",8.97029,NA,NA,NA,"2023-07-10T13:18:03+02:00","2013","2013-01-01T00:00:00+01:00","2013-12-31T00:00:00+01:00"
"1649",2290443,"WSH_WATER_SAFELY_MANAGED","COUNTRY","CHN","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2020,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"97",97.48117,NA,NA,NA,"2023-07-10T13:17:45+02:00","2020","2020-01-01T00:00:00+01:00","2020-12-31T00:00:00+01:00"
"1650",2290802,"WSH_WATER_SAFELY_MANAGED","COUNTRY","ISR","EUR","YEAR","Europe","RESIDENCEAREATYPE",2021,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"99",99.38938,NA,NA,NA,"2023-07-10T13:18:15+02:00","2021","2021-01-01T00:00:00+01:00","2021-12-31T00:00:00+01:00"
"1651",2291533,"WSH_WATER_SAFELY_MANAGED","COUNTRY","LSO","AFR","YEAR","Africa","RESIDENCEAREATYPE",2017,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"8",7.88307,NA,NA,NA,"2023-07-10T13:18:24+02:00","2017","2017-01-01T00:00:00+01:00","2017-12-31T00:00:00+01:00"
"1652",2295165,"WSH_WATER_SAFELY_MANAGED","COUNTRY","NIC","AMR","YEAR","Americas","RESIDENCEAREATYPE",2001,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"26",26.08,NA,NA,NA,"2023-07-10T13:18:37+02:00","2001","2001-01-01T00:00:00+01:00","2001-12-31T00:00:00+01:00"
"1653",2297369,"WSH_WATER_SAFELY_MANAGED","COUNTRY","TUV","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2000,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"10",10.41939,NA,NA,NA,"2023-07-10T13:19:07+02:00","2000","2000-01-01T00:00:00+01:00","2000-12-31T00:00:00+01:00"
"1654",2298776,"WSH_WATER_SAFELY_MANAGED","COUNTRY","TUV","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2020,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"10",10.46118,NA,NA,NA,"2023-07-10T13:19:08+02:00","2020","2020-01-01T00:00:00+01:00","2020-12-31T00:00:00+01:00"
"1655",2301335,"WSH_WATER_SAFELY_MANAGED","COUNTRY","MNG","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2012,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"6",6.16998,NA,NA,NA,"2023-07-10T13:18:33+02:00","2012","2012-01-01T00:00:00+01:00","2012-12-31T00:00:00+01:00"
"1656",2302269,"WSH_WATER_SAFELY_MANAGED","COUNTRY","IRQ","EMR","YEAR","Eastern Mediterranean","RESIDENCEAREATYPE",2007,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"35",34.81188,NA,NA,NA,"2023-07-10T13:18:13+02:00","2007","2007-01-01T00:00:00+01:00","2007-12-31T00:00:00+01:00"
"1657",2302400,"WSH_WATER_SAFELY_MANAGED","COUNTRY","MNG","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2003,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"34",33.70127,NA,NA,NA,"2023-07-10T13:18:33+02:00","2003","2003-01-01T00:00:00+01:00","2003-12-31T00:00:00+01:00"
"1658",2303026,"WSH_WATER_SAFELY_MANAGED","COUNTRY","SUR","AMR","YEAR","Americas","RESIDENCEAREATYPE",2019,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"40",40.2824,NA,NA,NA,"2023-07-10T13:18:59+02:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"1659",2303349,"WSH_WATER_SAFELY_MANAGED","COUNTRY","MCO","EUR","YEAR","Europe","RESIDENCEAREATYPE",2014,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"100",100,NA,NA,NA,"2023-07-10T13:18:28+02:00","2014","2014-01-01T00:00:00+01:00","2014-12-31T00:00:00+01:00"
"1660",2303758,"WSH_WATER_SAFELY_MANAGED","COUNTRY","ZWE","AFR","YEAR","Africa","RESIDENCEAREATYPE",2002,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"17",16.74789,NA,NA,NA,"2023-07-10T13:19:17+02:00","2002","2002-01-01T00:00:00+01:00","2002-12-31T00:00:00+01:00"
"1661",2305260,"WSH_WATER_SAFELY_MANAGED","COUNTRY","ECU","AMR","YEAR","Americas","RESIDENCEAREATYPE",2016,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"66",65.83156,NA,NA,NA,"2023-07-10T13:17:55+02:00","2016","2016-01-01T00:00:00+01:00","2016-12-31T00:00:00+01:00"
"1662",2306360,"WSH_WATER_SAFELY_MANAGED","COUNTRY","COG","AFR","YEAR","Africa","RESIDENCEAREATYPE",2011,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"13",13.29917,NA,NA,NA,"2023-07-10T13:17:47+02:00","2011","2011-01-01T00:00:00+01:00","2011-12-31T00:00:00+01:00"
"1663",2312086,"WSH_WATER_SAFELY_MANAGED","COUNTRY","TUV","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2009,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"10",10.43819,NA,NA,NA,"2023-07-10T13:19:08+02:00","2009","2009-01-01T00:00:00+01:00","2009-12-31T00:00:00+01:00"
"1664",2312515,"WSH_WATER_SAFELY_MANAGED","COUNTRY","FRA","EUR","YEAR","Europe","RESIDENCEAREATYPE",2006,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"98",98.4,NA,NA,NA,"2023-07-10T13:17:59+02:00","2006","2006-01-01T00:00:00+01:00","2006-12-31T00:00:00+01:00"
"1665",2313622,"WSH_WATER_SAFELY_MANAGED","COUNTRY","NIC","AMR","YEAR","Americas","RESIDENCEAREATYPE",2010,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"32",31.90538,NA,NA,NA,"2023-07-10T13:18:37+02:00","2010","2010-01-01T00:00:00+01:00","2010-12-31T00:00:00+01:00"
"1666",2317699,"WSH_WATER_SAFELY_MANAGED","COUNTRY","NPL","SEAR","YEAR","South-East Asia","RESIDENCEAREATYPE",2017,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"22",22.45363,NA,NA,NA,"2023-07-10T13:18:40+02:00","2017","2017-01-01T00:00:00+01:00","2017-12-31T00:00:00+01:00"
"1667",2317904,"WSH_WATER_SAFELY_MANAGED","COUNTRY","UGA","AFR","YEAR","Africa","RESIDENCEAREATYPE",2003,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"4",3.84095,NA,NA,NA,"2023-07-10T13:19:09+02:00","2003","2003-01-01T00:00:00+01:00","2003-12-31T00:00:00+01:00"
"1668",2319962,"WSH_WATER_SAFELY_MANAGED","COUNTRY","FJI","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2008,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"40",40.0519,NA,NA,NA,"2023-07-10T13:17:59+02:00","2008","2008-01-01T00:00:00+01:00","2008-12-31T00:00:00+01:00"
"1669",2320601,"WSH_WATER_SAFELY_MANAGED","COUNTRY","MMR","SEAR","YEAR","South-East Asia","RESIDENCEAREATYPE",2013,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"70",69.67167,NA,NA,NA,"2023-07-10T13:18:32+02:00","2013","2013-01-01T00:00:00+01:00","2013-12-31T00:00:00+01:00"
"1670",2320952,"WSH_WATER_SAFELY_MANAGED","COUNTRY","MAR","EMR","YEAR","Eastern Mediterranean","RESIDENCEAREATYPE",2013,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"85",84.78956,NA,NA,NA,"2023-07-10T13:18:27+02:00","2013","2013-01-01T00:00:00+01:00","2013-12-31T00:00:00+01:00"
