"","Id","IndicatorCode","SpatialDimType","Country","ParentLocationCode","TimeDimType","ParentLocation","Dim1Type","Year","Dim1","Dim2Type","Dim2","Dim3Type","Dim3","DataSourceDimType","DataSourceDim","Value","NumericValue","Low","High","Comments","Date","TimeDimensionValue","TimeDimensionBegin","TimeDimensionEnd"
"553",438629,"WHOSIS_000001","COUNTRY","PRI","AMR","YEAR","Americas","SEX",2014,"SEX_FMLE",NA,NA,NA,NA,NA,NA,"83.1 [83.0-83.2]",83.08206749,83.00728394,83.24787153,NA,"2024-08-02T09:43:39.193+02:00","2014","2014-01-01T00:00:00+01:00","2014-12-31T00:00:00+01:00"
"554",439592,"WHOSIS_000001","COUNTRY","GMB","AFR","YEAR","Africa","SEX",2011,"SEX_BTSX",NA,NA,NA,NA,NA,NA,"62.8 [62.1-63.6]",62.84614338,62.12759114,63.6283302,NA,"2024-08-02T09:43:39.193+02:00","2011","2011-01-01T00:00:00+01:00","2011-12-31T00:00:00+01:00"
"555",440037,"WHOSIS_000001","COUNTRY","RUS","EUR","YEAR","Europe","SEX",2014,"SEX_MLE",NA,NA,NA,NA,NA,NA,"65.0 [65.0-65.1]",65.03989237,65.03566317,65.09687992,NA,"2024-08-02T09:43:39.193+02:00","2014","2014-01-01T00:00:00+01:00","2014-12-31T00:00:00+01:00"
"556",440224,"WHOSIS_000001","COUNTRY","LSO","AFR","YEAR","Africa","SEX",2015,"SEX_MLE",NA,NA,NA,NA,NA,NA,"46.3 [45.3-47.4]",46.29348083,45.25132329,47.43567519,NA,"2024-08-02T09:43:39.193+02:00","2015","2015-01-01T00:00:00+01:00","2015-12-31T00:00:00+01:00"
"557",440432,"WHOSIS_000001","COUNTRY","HTI","AMR","YEAR","Americas","SEX",2015,"SEX_BTSX",NA,NA,NA,NA,NA,NA,"62.5 [61.6-63.6]",62.5149437,61.61931981,63.5976379,NA,"2024-08-02T09:43:39.193+02:00","2015","2015-01-01T00:00:00+01:00","2015-12-31T00:00:00+01:00"
"558",441287,"WHOSIS_000001","COUNTRY","AZE","EUR","YEAR","Europe","SEX",2015,"SEX_BTSX",NA,NA,NA,NA,NA,NA,"73.6 [73.3-74.0]",73.62700051,73.33216445,74.04819913,NA,"2024-08-02T09:43:39.193+02:00","2015","2015-01-01T00:00:00+01:00","2015-12-31T00:00:00+01:00"
"559",441508,"WHOSIS_000001","COUNTRY","AFG","EMR","YEAR","Eastern Mediterranean","SEX",2012,"SEX_BTSX",NA,NA,NA,NA,NA,NA,"59.9 [58.9-61.1]",59.92210578,58.92077833,61.05985922,NA,"2024-08-02T09:43:39.193+02:00","2012","2012-01-01T00:00:00+01:00","2012-12-31T00:00:00+01:00"
"560",441523,"WHOSIS_000001","COUNTRY","THA","SEAR","YEAR","South-East Asia","SEX",2005,"SEX_FMLE",NA,NA,NA,NA,NA,NA,"76.3 [76.0-76.7]",76.31129714,76.01250606,76.6621665,NA,"2024-08-02T09:43:39.193+02:00","2005","2005-01-01T00:00:00+01:00","2005-12-31T00:00:00+01:00"
"561",441678,"WHOSIS_000001","COUNTRY","IND","SEAR","YEAR","South-East Asia","SEX",2014,"SEX_MLE",NA,NA,NA,NA,NA,NA,"67.4 [67.0-67.8]",67.35249858,66.96491154,67.80246466,NA,"2024-08-02T09:43:39.193+02:00","2014","2014-01-01T00:00:00+01:00","2014-12-31T00:00:00+01:00"
"562",441727,"WHOSIS_000001","COUNTRY","GNQ","AFR","YEAR","Africa","SEX",2010,"SEX_FMLE",NA,NA,NA,NA,NA,NA,"59.3 [57.8-61.0]",59.31800827,57.8393868,60.97632577,NA,"2024-08-02T09:43:39.193+02:00","2010","2010-01-01T00:00:00+01:00","2010-12-31T00:00:00+01:00"
"563",442519,"WHOSIS_000001","COUNTRY","OMN","EMR","YEAR","Eastern Mediterranean","SEX",2010,"SEX_MLE",NA,NA,NA,NA,NA,NA,"70.7 [70.3-71.1]",70.68190595,70.29146265,71.09889419,NA,"2024-08-02T09:43:39.193+02:00","2010","2010-01-01T00:00:00+01:00","2010-12-31T00:00:00+01:00"
"564",443227,"WHOSIS_000001","COUNTRY","CIV","AFR","YEAR","Africa","SEX",2003,"SEX_MLE",NA,NA,NA,NA,NA,NA,"50.8 [49.8-51.7]",50.79501384,49.84268372,51.7179424,NA,"2024-08-02T09:43:39.193+02:00","2003","2003-01-01T00:00:00+01:00","2003-12-31T00:00:00+01:00"
"565",443718,"WHOSIS_000001","COUNTRY","KOR","WPR","YEAR","Western Pacific","SEX",2019,"SEX_MLE",NA,NA,NA,NA,NA,NA,"80.6 [80.5-80.6]",80.55797911,80.48755112,80.6284071,NA,"2024-08-02T09:43:39.193+02:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"566",444254,"WHOSIS_000001","COUNTRY","KAZ","EUR","YEAR","Europe","SEX",2008,"SEX_FMLE",NA,NA,NA,NA,NA,NA,"72.5 [72.3-72.8]",72.49014923,72.29755373,72.76568469,NA,"2024-08-02T09:43:39.193+02:00","2008","2008-01-01T00:00:00+01:00","2008-12-31T00:00:00+01:00"
"567",444499,"WHOSIS_000001","COUNTRY","URY","AMR","YEAR","Americas","SEX",2021,"SEX_FMLE",NA,NA,NA,NA,NA,NA,"78.7 [78.7-78.9]",78.74074445,78.6729737,78.89726451,NA,"2024-08-02T09:43:39.193+02:00","2021","2021-01-01T00:00:00+01:00","2021-12-31T00:00:00+01:00"
"568",444962,"WHOSIS_000001","COUNTRY","AZE","EUR","YEAR","Europe","SEX",2010,"SEX_BTSX",NA,NA,NA,NA,NA,NA,"69.8 [69.4-70.3]",69.81386619,69.43247896,70.29698074,NA,"2024-08-02T09:43:39.193+02:00","2010","2010-01-01T00:00:00+01:00","2010-12-31T00:00:00+01:00"
