"","IndicatorCode","Country","Year","Value"
"1218","WSH_WATER_BASIC","PRT",2009,99.16306
"1219","WSH_WATER_BASIC","LTU",2001,96.8884
"1220","WSH_WATER_BASIC","HTI",2004,59.25749
"1221","WSH_WATER_BASIC","TGO",2020,55.64271
"1222","WSH_WATER_BASIC","ZWE",2004,95.04718
"1223","WSH_WATER_BASIC","GHA",2019,85.24234
"1224","WSH_WATER_BASIC","TGO",2022,86.98157
"1225","WSH_WATER_BASIC","KGZ",2013,97.50643
"1226","WSH_WATER_BASIC","ECU",2020,87.05074
"1227","WSH_WATER_BASIC","TON",2021,98.77469
"1228","WSH_WATER_BASIC","COL",2015,82.61732
"1229","WSH_WATER_BASIC","AGO",2019,56.88304
"1230","WSH_WATER_BASIC","CUB",2015,93.68002
"1231","WSH_WATER_BASIC","FRA",2013,100
"1232","WSH_WATER_BASIC","HUN",2009,99.96847
"1233","WSH_WATER_BASIC","SEN",2000,40.51997
"1234","WSH_WATER_BASIC","GNQ",2017,78.07801
"1235","WSH_WATER_BASIC","SLB",2006,90.61766
"1236","WSH_WATER_BASIC","TJK",2019,95.58062
"1237","WSH_WATER_BASIC","ITA",2006,99.71133
"1238","WSH_WATER_BASIC","AZE",2007,82.14714
"1239","WSH_WATER_BASIC","DZA",2011,87.00614
"1240","WSH_WATER_BASIC","MEX",2002,91.73916
"1241","WSH_WATER_BASIC","ESP",2009,100
"1242","WSH_WATER_BASIC","AND",2021,100
"1243","WSH_WATER_BASIC","EUR",2012,97.50534
"1244","WSH_WATER_BASIC","STP",2002,75.07373
"1245","WSH_WATER_BASIC","MDG",2012,30.62731
"1246","WSH_WATER_BASIC","VUT",2002,79.71446
"1247","WSH_WATER_BASIC","GNQ",2003,53.35042
"1248","WSH_WATER_BASIC","VCT",2018,98.40428
"1249","WSH_WATER_BASIC","CYP",2005,99.9126
"1250","WSH_WATER_BASIC","COL",2022,99.91808
"1251","WSH_WATER_BASIC","MDG",2017,49.62931
"1252","WSH_WATER_BASIC","PRT",2011,99.47526
"1253","WSH_WATER_BASIC","GNQ",2015,30.77537
"1254","WSH_WATER_BASIC","MHL",2001,94.6
"1255","WSH_WATER_BASIC","TUV",2008,98.98578
"1256","WSH_WATER_BASIC","GTM",2014,91.70357
"1257","WSH_WATER_BASIC","IRN",2008,95.69785
"1258","WSH_WATER_BASIC","GBR",2022,100
"1259","WSH_WATER_BASIC","DJI",2017,48.01997
"1260","WSH_WATER_BASIC","SLB",2010,73.50322
"1261","WSH_WATER_BASIC","MRT",2005,72.70244
"1262","WSH_WATER_BASIC","DMA",2000,93.83142
"1263","WSH_WATER_BASIC","ERI",2015,51.46509
"1264","WSH_WATER_BASIC","CAN",2013,99.23269
"1265","WSH_WATER_BASIC","CPV",2017,92.68277
"1266","WSH_WATER_BASIC","CZE",2018,99.90265
"1267","WSH_WATER_BASIC","GLOBAL",2022,84.01771
"1268","WSH_WATER_BASIC","PRY",2015,98.85633
"1269","WSH_WATER_BASIC","KHM",2015,71.4076
"1270","WSH_WATER_BASIC","SAU",2020,100
"1271","WSH_WATER_BASIC","LKA",2012,84.07614
"1272","WSH_WATER_BASIC","COL",2016,96.29659
"1273","WSH_WATER_BASIC","NGA",2013,82.64554
"1274","WSH_WATER_BASIC","TON",2007,98.24885
"1275","WSH_WATER_BASIC","DEU",2006,100
"1276","WSH_WATER_BASIC","AFG",2003,31.87559
"1277","WSH_WATER_BASIC","BLR",2014,97.78332
"1278","WSH_WATER_BASIC","PHL",2005,82.49884
"1279","WSH_WATER_BASIC","YEM",2012,41.44665
"1280","WSH_WATER_BASIC","FIN",2009,100
"1281","WSH_WATER_BASIC","ZWE",2003,58.59714
"1282","WSH_WATER_BASIC","NAM",2017,83.99612
"1283","WSH_WATER_BASIC","SLV",2006,84.74156
"1284","WSH_WATER_BASIC","PLW",2003,99.64164
"1285","WSH_WATER_BASIC","GRC",2002,99.14597
"1286","WSH_WATER_BASIC","GHA",2022,88.36761
"1287","WSH_WATER_BASIC","ZAF",2019,82.063
"1288","WSH_WATER_BASIC","MEX",2008,95.01559
"1289","WSH_WATER_BASIC","MCO",2019,100
"1290","WSH_WATER_BASIC","FJI",2010,95.07698
"1291","WSH_WATER_BASIC","VUT",2010,86.26307
"1292","WSH_WATER_BASIC","MCO",2001,100
"1293","WSH_WATER_BASIC","FRA",2012,100
"1294","WSH_WATER_BASIC","BRA",2016,89.16366
"1295","WSH_WATER_BASIC","MMR",2004,74.08139
"1296","WSH_WATER_BASIC","LAO",2006,82.8278
"1297","WSH_WATER_BASIC","ISL",2002,100
"1298","WSH_WATER_BASIC","NOR",2000,100
"1299","WSH_WATER_BASIC","MEX",2000,90.60438
"1300","WSH_WATER_BASIC","TON",2021,99.49367
"1301","WSH_WATER_BASIC","AUT",2020,100
"1302","WSH_WATER_BASIC","EST",2008,98.68077
"1303","WSH_WATER_BASIC","ATG",2013,98.34896
"1304","WSH_WATER_BASIC","NGA",2016,86.24525
"1305","WSH_WATER_BASIC","DOM",2014,95.15801
"1306","WSH_WATER_BASIC","NLD",2014,100
"1307","WSH_WATER_BASIC","GTM",2018,93.13264
"1308","WSH_WATER_BASIC","GHA",2011,88.61193
"1309","WSH_WATER_BASIC","ROU",2002,100
"1310","WSH_WATER_BASIC","AUS",2005,99.30167
"1311","WSH_WATER_BASIC","SVK",2006,97.96365
"1312","WSH_WATER_BASIC","TGO",2009,40.15234
"1313","WSH_WATER_BASIC","TUN",2007,76.64515
"1314","WSH_WATER_BASIC","LAO",2003,53.21832
"1315","WSH_WATER_BASIC","IDN",2012,94.12859
"1316","WSH_WATER_BASIC","GMB",2016,82.12055
"1317","WSH_WATER_BASIC","GEO",2002,98.88549
"1318","WSH_WATER_BASIC","DNK",2006,100
"1319","WSH_WATER_BASIC","BGR",2002,99.73061
"1320","WSH_WATER_BASIC","TZA",2016,39.90403
"1321","WSH_WATER_BASIC","SRB",2015,92.32287
"1322","WSH_WATER_BASIC","PSE",2000,92.02592
"1323","WSH_WATER_BASIC","UKR",2017,90.99012
"1324","WSH_WATER_BASIC","NAM",2001,65.80252
"1325","WSH_WATER_BASIC","DEU",2005,100
"1326","WSH_WATER_BASIC","BIH",2018,94.8457
"1327","WSH_WATER_BASIC","BFA",2005,79.21634
"1328","WSH_WATER_BASIC","IRN",2019,98.60385
"1329","WSH_WATER_BASIC","TGO",2014,85.24194
"1330","WSH_WATER_BASIC","ARM",2016,99.02825
"1331","WSH_WATER_BASIC","CYP",2003,99.92288
"1332","WSH_WATER_BASIC","WPR",2004,84.62355
"1333","WSH_WATER_BASIC","SEAR",2005,92.83197
"1334","WSH_WATER_BASIC","KHM",2018,69.18347
"1335","WSH_WATER_BASIC","BTN",2008,96.93486
"1336","WSH_WATER_BASIC","EUR",2006,93.27372
"1337","WSH_WATER_BASIC","BFA",2010,53.4217
"1338","WSH_WATER_BASIC","TKM",2008,92.6987
"1339","WSH_WATER_BASIC","ESP",2007,100
"1340","WSH_WATER_BASIC","GAB",2020,89.95561
"1341","WSH_WATER_BASIC","DJI",2021,47.28073
"1342","WSH_WATER_BASIC","KAZ",2022,98.00073
"1343","WSH_WATER_BASIC","UZB",2017,97.61887
"1344","WSH_WATER_BASIC","BOL",2006,96.50597
"1345","WSH_WATER_BASIC","ETH",2022,42.21752
"1346","WSH_WATER_BASIC","IRN",2009,95.86551
"1347","WSH_WATER_BASIC","MMR",2019,92.03523
"1348","WSH_WATER_BASIC","RWA",2005,44.33376
"1349","WSH_WATER_BASIC","MWI",2008,60.48852
"1350","WSH_WATER_BASIC","POL",2005,98.15308
"1351","WSH_WATER_BASIC","GLOBAL",2014,78.62917
"1352","WSH_WATER_BASIC","GIN",2004,41.58339
"1353","WSH_WATER_BASIC","COL",2004,98.61579
"1354","WSH_WATER_BASIC","ITA",2005,99.68562
"1355","WSH_WATER_BASIC","BRA",2022,99.82214
"1356","WSH_WATER_BASIC","AMR",2019,99.28994
"1357","WSH_WATER_BASIC","LVA",2013,98.42415
"1358","WSH_WATER_BASIC","MDG",2000,71.37947
"1359","WSH_WATER_BASIC","MRT",2008,53.68002
"1360","WSH_WATER_BASIC","SDN",2006,38.70038
"1361","WSH_WATER_BASIC","NIC",2004,62.32516
"1362","WSH_WATER_BASIC","ETH",2017,44.4085
"1363","WSH_WATER_BASIC","MDA",2020,86.41928
"1364","WSH_WATER_BASIC","TZA",2011,75.86299
"1365","WSH_WATER_BASIC","ESP",2014,99.92694
"1366","WSH_WATER_BASIC","TKM",2001,80.39306
"1367","WSH_WATER_BASIC","QAT",2007,99.90292
"1368","WSH_WATER_BASIC","ZWE",2012,93.97231
"1369","WSH_WATER_BASIC","DZA",2013,95.28478
"1370","WSH_WATER_BASIC","TKM",2012,98.41261
"1371","WSH_WATER_BASIC","SSD",2021,33.59363
"1372","WSH_WATER_BASIC","EUR",2020,98.78922
"1373","WSH_WATER_BASIC","MKD",2004,97.99281
"1374","WSH_WATER_BASIC","PHL",2020,97.36741
"1375","WSH_WATER_BASIC","PAN",2001,89.91733
"1376","WSH_WATER_BASIC","AMR",2021,94.1129
"1377","WSH_WATER_BASIC","CZE",2015,99.8176
"1378","WSH_WATER_BASIC","BRN",2018,99.90004
"1379","WSH_WATER_BASIC","EMR",2009,93.85915
"1380","WSH_WATER_BASIC","SDN",2004,44.70338
"1381","WSH_WATER_BASIC","DEU",2018,100
"1382","WSH_WATER_BASIC","ROU",2016,100
"1383","WSH_WATER_BASIC","BWA",2015,96.60146
"1384","WSH_WATER_BASIC","MNG",2004,67.91897
"1385","WSH_WATER_BASIC","SLV",2022,94.4246
"1386","WSH_WATER_BASIC","KNA",2013,98.61185
"1387","WSH_WATER_BASIC","FJI",2002,91.53037
"1388","WSH_WATER_BASIC","THA",2002,94.85497
"1389","WSH_WATER_BASIC","PAN",2003,90.61265
"1390","WSH_WATER_BASIC","UGA",2019,78.78754
"1391","WSH_WATER_BASIC","COK",2018,99.97161
"1392","WSH_WATER_BASIC","STP",2018,77.2006
"1393","WSH_WATER_BASIC","ARE",2020,100
"1394","WSH_WATER_BASIC","EMR",2011,94.07881
"1395","WSH_WATER_BASIC","BDI",2021,62.32256
"1396","WSH_WATER_BASIC","BEL",2019,100
"1397","WSH_WATER_BASIC","EUR",2007,93.47708
"1398","WSH_WATER_BASIC","MLT",2004,100
"1399","WSH_WATER_BASIC","GHA",2006,71.36282
"1400","WSH_WATER_BASIC","PAK",2017,93.53782
"1401","WSH_WATER_BASIC","EST",2008,96.70462
"1402","WSH_WATER_BASIC","CHE",2006,100
"1403","WSH_WATER_BASIC","PAN",2004,97.52345
"1404","WSH_WATER_BASIC","CHL",2003,96.61069
"1405","WSH_WATER_BASIC","GAB",2022,54.85331
"1406","WSH_WATER_BASIC","ARM",2005,99.11735
"1407","WSH_WATER_BASIC","JAM",2009,86.01599
"1408","WSH_WATER_BASIC","MDV",2018,99.89711
"1409","WSH_WATER_BASIC","AUT",2021,100
"1410","WSH_WATER_BASIC","LVA",2000,97.80272
"1411","WSH_WATER_BASIC","EGY",2002,99.39428
"1412","WSH_WATER_BASIC","URY",2022,95.30083
"1413","WSH_WATER_BASIC","PER",2007,85.42608
"1414","WSH_WATER_BASIC","TUN",2022,98.77708
"1415","WSH_WATER_BASIC","BFA",2001,57.74084
"1416","WSH_WATER_BASIC","CHE",2012,100
"1417","WSH_WATER_BASIC","IND",2000,79.87927
"1418","WSH_WATER_BASIC","UGA",2012,43.24886
"1419","WSH_WATER_BASIC","ISR",2002,100
"1420","WSH_WATER_BASIC","OMN",2004,91.762
"1421","WSH_WATER_BASIC","DJI",2016,48.38959
"1422","WSH_WATER_BASIC","ARM",2004,99.04289
"1423","WSH_WATER_BASIC","BWA",2011,64.74013
"1424","WSH_WATER_BASIC","PLW",2004,99.39055
"1425","WSH_WATER_BASIC","CHN",2008,97.91532
"1426","WSH_WATER_BASIC","CUB",2009,82.88059
"1427","WSH_WATER_BASIC","SSD",2015,41.24751
"1428","WSH_WATER_BASIC","DZA",2020,94.43733
"1429","WSH_WATER_BASIC","SEN",2002,61.99899
"1430","WSH_WATER_BASIC","IRQ",2022,94.83115
"1431","WSH_WATER_BASIC","CHL",2016,99.90993
"1432","WSH_WATER_BASIC","THA",2009,99.02696
"1433","WSH_WATER_BASIC","CPV",2018,78.19263
"1434","WSH_WATER_BASIC","NLD",2018,100
"1435","WSH_WATER_BASIC","BOL",2015,73.4497
"1436","WSH_WATER_BASIC","MWI",2013,85.87783
"1437","WSH_WATER_BASIC","MEX",2004,81.21195
"1438","WSH_WATER_BASIC","VUT",2004,83.56907
"1439","WSH_WATER_BASIC","PHL",2012,86.49561
"1440","WSH_WATER_BASIC","BRA",2010,96.5188
"1441","WSH_WATER_BASIC","AFG",2011,51.47238
"1442","WSH_WATER_BASIC","TTO",2004,93.63657
"1443","WSH_WATER_BASIC","COK",2006,99.89985
"1444","WSH_WATER_BASIC","ESP",2022,99.92516
"1445","WSH_WATER_BASIC","GLOBAL",2002,70.477
"1446","WSH_WATER_BASIC","PHL",2000,93.37744
"1447","WSH_WATER_BASIC","MNG",2000,88.10357
"1448","WSH_WATER_BASIC","ATG",2014,98.41458
"1449","WSH_WATER_BASIC","MRT",2007,33.92419
"1450","WSH_WATER_BASIC","GRC",2001,99.71014
"1451","WSH_WATER_BASIC","ARE",2012,99.99601
"1452","WSH_WATER_BASIC","BEN",2014,65.52347
"1453","WSH_WATER_BASIC","LBR",2020,74.65215
"1454","WSH_WATER_BASIC","PRY",2017,99.51705
"1455","WSH_WATER_BASIC","MMR",2022,82.38444
"1456","WSH_WATER_BASIC","WSM",2012,89.05407
"1457","WSH_WATER_BASIC","BWA",2008,94.64116
"1458","WSH_WATER_BASIC","GUY",2003,89.52902
"1459","WSH_WATER_BASIC","SWE",2001,98.4982
"1460","WSH_WATER_BASIC","AMR",2004,98.19919
"1461","WSH_WATER_BASIC","ZWE",2019,48.87155
"1462","WSH_WATER_BASIC","RUS",2011,98.73822
"1463","WSH_WATER_BASIC","JPN",2015,98.91347
"1464","WSH_WATER_BASIC","MUS",2012,99.90332
"1465","WSH_WATER_BASIC","FSM",2019,90.11429
"1466","WSH_WATER_BASIC","LTU",2001,90.11673
"1467","WSH_WATER_BASIC","KHM",2008,58.07265
"1468","WSH_WATER_BASIC","AUS",2008,99.84256
"1469","WSH_WATER_BASIC","VCT",2007,96.98337
"1470","WSH_WATER_BASIC","TCD",2015,39.24258
"1471","WSH_WATER_BASIC","ECU",2002,71.05694
"1472","WSH_WATER_BASIC","PAK",2008,85.17796
"1473","WSH_WATER_BASIC","CAF",2015,42.31135
"1474","WSH_WATER_BASIC","MNG",2001,63.8931
"1475","WSH_WATER_BASIC","BGR",2013,98.32383
"1476","WSH_WATER_BASIC","KHM",2012,62.88699
"1477","WSH_WATER_BASIC","TUN",2022,97.18173
"1478","WSH_WATER_BASIC","MAR",2017,96.39789
"1479","WSH_WATER_BASIC","BEL",2001,100
"1480","WSH_WATER_BASIC","GBR",2000,100
"1481","WSH_WATER_BASIC","SVN",2003,99.5
"1482","WSH_WATER_BASIC","SWE",2000,99.6779
"1483","WSH_WATER_BASIC","COG",2008,63.77039
"1484","WSH_WATER_BASIC","BLZ",2020,97.99521
"1485","WSH_WATER_BASIC","COL",2018,99.68788
"1486","WSH_WATER_BASIC","PER",2017,76.9786
"1487","WSH_WATER_BASIC","JOR",2007,96.80911
"1488","WSH_WATER_BASIC","AUT",2018,100
"1489","WSH_WATER_BASIC","GTM",2014,96.89841
"1490","WSH_WATER_BASIC","SEN",2002,43.59885
"1491","WSH_WATER_BASIC","GTM",2002,87.28851
"1492","WSH_WATER_BASIC","MAR",2020,98.59293
"1493","WSH_WATER_BASIC","MLI",2013,87.58824
"1494","WSH_WATER_BASIC","DZA",2002,90.3738
"1495","WSH_WATER_BASIC","SRB",2014,93.00635
"1496","WSH_WATER_BASIC","BWA",2010,83.07977
"1497","WSH_WATER_BASIC","CRI",2012,95.72615
"1498","WSH_WATER_BASIC","GIN",2021,57.85111
"1499","WSH_WATER_BASIC","TUN",2015,94.15151
"1500","WSH_WATER_BASIC","SSD",2013,41.27469
"1501","WSH_WATER_BASIC","GRC",2021,100
"1502","WSH_WATER_BASIC","CYP",2001,99.87174
"1503","WSH_WATER_BASIC","EMR",2010,84.70617
"1504","WSH_WATER_BASIC","LCA",2008,95.49986
"1505","WSH_WATER_BASIC","PHL",2013,95.94663
"1506","WSH_WATER_BASIC","CRI",2012,99.55868
"1507","WSH_WATER_BASIC","EGY",2006,99.3751
"1508","WSH_WATER_BASIC","TLS",2006,48.64692
"1509","WSH_WATER_BASIC","GTM",2001,95.35878
"1510","WSH_WATER_BASIC","BOL",2009,86.81248
"1511","WSH_WATER_BASIC","FJI",2008,91.38951
"1512","WSH_WATER_BASIC","HRV",2002,100
"1513","WSH_WATER_BASIC","STP",2021,71.12229
"1514","WSH_WATER_BASIC","MKD",2002,96.89339
"1515","WSH_WATER_BASIC","NAM",2009,97.11693
"1516","WSH_WATER_BASIC","ECU",2013,98.01217
"1517","WSH_WATER_BASIC","AND",2007,100
"1518","WSH_WATER_BASIC","GHA",2016,82.02488
"1519","WSH_WATER_BASIC","BLZ",2021,98.87896
"1520","WSH_WATER_BASIC","SOM",2008,35.98033
"1521","WSH_WATER_BASIC","WPR",2015,85.97165
"1522","WSH_WATER_BASIC","TKM",2011,94.8603
"1523","WSH_WATER_BASIC","MYS",2011,91.495
"1524","WSH_WATER_BASIC","ZMB",2019,88.25376
"1525","WSH_WATER_BASIC","KGZ",2013,81.13569
"1526","WSH_WATER_BASIC","TCD",2005,41.56622
"1527","WSH_WATER_BASIC","NGA",2016,69.81723
"1528","WSH_WATER_BASIC","FJI",2007,98.45952
"1529","WSH_WATER_BASIC","USA",2010,99.71944
"1530","WSH_WATER_BASIC","BGD",2001,93.90785
"1531","WSH_WATER_BASIC","EST",2021,100
"1532","WSH_WATER_BASIC","MKD",2020,98.00517
"1533","WSH_WATER_BASIC","CZE",2012,99.86818
"1534","WSH_WATER_BASIC","ARM",2000,95.33218
"1535","WSH_WATER_BASIC","URY",2005,98.97022
"1536","WSH_WATER_BASIC","CAF",2016,41.27665
"1537","WSH_WATER_BASIC","HUN",2000,99.9
"1538","WSH_WATER_BASIC","NLD",2005,100
"1539","WSH_WATER_BASIC","TJK",2019,81.81511
"1540","WSH_WATER_BASIC","BOL",2000,57.16701
"1541","WSH_WATER_BASIC","GLOBAL",2021,90.80476
"1542","WSH_WATER_BASIC","TUN",2000,98.6226
"1543","WSH_WATER_BASIC","LUX",2011,100
"1544","WSH_WATER_BASIC","GHA",2020,96.74341
"1545","WSH_WATER_BASIC","AGO",2015,26.71437
"1546","WSH_WATER_BASIC","TON",2017,99.14459
"1547","WSH_WATER_BASIC","DNK",2018,100
"1548","WSH_WATER_BASIC","UKR",2016,91.02175
"1549","WSH_WATER_BASIC","ERI",2016,27.80158
"1550","WSH_WATER_BASIC","COL",2006,98.77154
"1551","WSH_WATER_BASIC","TLS",2015,74.24583
"1552","WSH_WATER_BASIC","BTN",2004,82.91166
"1553","WSH_WATER_BASIC","SLV",2016,96.20748
"1554","WSH_WATER_BASIC","SYC",2010,95.1644
"1555","WSH_WATER_BASIC","BEN",2011,75.50353
"1556","WSH_WATER_BASIC","ISR",2009,100
"1557","WSH_WATER_BASIC","SWE",2014,99.20634
"1558","WSH_WATER_BASIC","MDG",2019,34.4087
"1559","WSH_WATER_BASIC","PRY",2013,93.6188
"1560","WSH_WATER_BASIC","CAN",2005,99.48998
"1561","WSH_WATER_BASIC","FSM",2002,90.96773
"1562","WSH_WATER_BASIC","GNB",2015,60.55654
"1563","WSH_WATER_BASIC","AUT",2008,100
"1564","WSH_WATER_BASIC","IDN",2008,73.73847
"1565","WSH_WATER_BASIC","RUS",2006,87.60766
"1566","WSH_WATER_BASIC","BOL",2005,62.5674
"1567","WSH_WATER_BASIC","LVA",2008,98.78899
"1568","WSH_WATER_BASIC","SEN",2016,66.46686
"1569","WSH_WATER_BASIC","COK",2005,99.89387
"1570","WSH_WATER_BASIC","NAM",2013,70.57751
"1571","WSH_WATER_BASIC","DOM",2004,92.19216
"1572","WSH_WATER_BASIC","FIN",2011,100
"1573","WSH_WATER_BASIC","MNG",2003,32.58653
"1574","WSH_WATER_BASIC","VNM",2002,82.29115
"1575","WSH_WATER_BASIC","DNK",2001,100
"1576","WSH_WATER_BASIC","MRT",2017,69.05089
"1577","WSH_WATER_BASIC","MDG",2004,39.4739
"1578","WSH_WATER_BASIC","IRN",2006,89.17051
"1579","WSH_WATER_BASIC","SLV",2010,89.58419
"1580","WSH_WATER_BASIC","GHA",2017,83.09647
"1581","WSH_WATER_BASIC","PAK",2017,89.89341
"1582","WSH_WATER_BASIC","TKM",2008,88.2945
"1583","WSH_WATER_BASIC","TUN",2007,98.67508
"1584","WSH_WATER_BASIC","GTM",2006,95.95071
"1585","WSH_WATER_BASIC","DJI",2000,81.93204
"1586","WSH_WATER_BASIC","COL",2020,97.04102
"1587","WSH_WATER_BASIC","TTO",2011,96.13558
"1588","WSH_WATER_BASIC","RUS",2016,96.5422
"1589","WSH_WATER_BASIC","UKR",2017,98.95387
"1590","WSH_WATER_BASIC","GRD",2012,95.97139
"1591","WSH_WATER_BASIC","MYS",2004,96.95064
"1592","WSH_WATER_BASIC","AFG",2010,41.27449
"1593","WSH_WATER_BASIC","ZAF",2015,98.86605
"1594","WSH_WATER_BASIC","COG",2003,18.47499
"1595","WSH_WATER_BASIC","NER",2005,31.16561
"1596","WSH_WATER_BASIC","SYR",2015,95.57771
"1597","WSH_WATER_BASIC","KAZ",2008,86.58196
"1598","WSH_WATER_BASIC","CHN",2012,82.22075
"1599","WSH_WATER_BASIC","BGR",2007,99.53736
"1600","WSH_WATER_BASIC","ZWE",2003,71.21102
"1601","WSH_WATER_BASIC","CPV",2020,93.1
"1602","WSH_WATER_BASIC","MLI",2001,51.39388
"1603","WSH_WATER_BASIC","COG",2012,86.34478
"1604","WSH_WATER_BASIC","SWZ",2000,53.41057
"1605","WSH_WATER_BASIC","GAB",2004,43.05143
"1606","WSH_WATER_BASIC","MLT",2008,100
"1607","WSH_WATER_BASIC","MUS",2007,99.84113
"1608","WSH_WATER_BASIC","CYP",2009,99.83489
"1609","WSH_WATER_BASIC","OMN",2019,91.88826
"1610","WSH_WATER_BASIC","GLOBAL",2001,81.6054
"1611","WSH_WATER_BASIC","TUR",2003,89.83279
"1612","WSH_WATER_BASIC","PRY",2021,99.11123
"1613","WSH_WATER_BASIC","COG",2005,85.29941
"1614","WSH_WATER_BASIC","HRV",2006,97.1
"1615","WSH_WATER_BASIC","CZE",2006,99.88618
"1616","WSH_WATER_BASIC","MDA",2011,80.49038
"1617","WSH_WATER_BASIC","PRT",2013,99.55995
"1618","WSH_WATER_BASIC","CHN",2015,92.70634
"1619","WSH_WATER_BASIC","NLD",2021,100
"1620","WSH_WATER_BASIC","NGA",2001,32.82046
"1621","WSH_WATER_BASIC","KHM",2006,84.31535
"1622","WSH_WATER_BASIC","BWA",2013,68.34385
"1623","WSH_WATER_BASIC","TZA",2017,41.42748
"1624","WSH_WATER_BASIC","PER",2016,91.16911
"1625","WSH_WATER_BASIC","IND",2009,82.0527
"1626","WSH_WATER_BASIC","HND",2004,79.32098
"1627","WSH_WATER_BASIC","DNK",2010,100
"1628","WSH_WATER_BASIC","DJI",2013,75.70828
"1629","WSH_WATER_BASIC","MDG",2016,48.85435
"1630","WSH_WATER_BASIC","ETH",2012,37.0482
"1631","WSH_WATER_BASIC","TON",2000,98.01007
"1632","WSH_WATER_BASIC","TUV",2014,99.10398
"1633","WSH_WATER_BASIC","SVK",2010,98.62234
"1634","WSH_WATER_BASIC","CMR",2007,61.27062
"1635","WSH_WATER_BASIC","BFA",2017,49.94632
"1636","WSH_WATER_BASIC","SWE",2001,99.68174
"1637","WSH_WATER_BASIC","GAB",2012,83.835
"1638","WSH_WATER_BASIC","NPL",2018,89.79578
"1639","WSH_WATER_BASIC","HTI",2022,67.41888
"1640","WSH_WATER_BASIC","NOR",2004,100
"1641","WSH_WATER_BASIC","JOR",2021,98.96503
"1642","WSH_WATER_BASIC","ARM",2000,98.74528
"1643","WSH_WATER_BASIC","KOR",2014,99.35633
"1644","WSH_WATER_BASIC","FSM",2001,91.02869
"1645","WSH_WATER_BASIC","SYC",2021,96.41884
"1646","WSH_WATER_BASIC","HUN",2020,100
"1647","WSH_WATER_BASIC","MUS",2016,99.79244
"1648","WSH_WATER_BASIC","NAM",2010,69.38671
"1649","WSH_WATER_BASIC","BOL",2012,70.1736
"1650","WSH_WATER_BASIC","COD",2022,59.3089
"1651","WSH_WATER_BASIC","GHA",2008,61.31207
"1652","WSH_WATER_BASIC","NIU",2015,97.60614
"1653","WSH_WATER_BASIC","LVA",2003,97.89956
"1654","WSH_WATER_BASIC","AMR",2022,99.3743
"1655","WSH_WATER_BASIC","CUB",2005,80.37329
"1656","WSH_WATER_BASIC","GBR",2000,100
"1657","WSH_WATER_BASIC","TUR",2001,96.05967
"1658","WSH_WATER_BASIC","MDA",2001,83.25386
"1659","WSH_WATER_BASIC","BEL",2021,100
"1660","WSH_WATER_BASIC","CHL",2003,79.44157
"1661","WSH_WATER_BASIC","CAF",2017,40.24882
"1662","WSH_WATER_BASIC","BRA",2014,99.22712
"1663","WSH_WATER_BASIC","SLE",2008,35.59528
"1664","WSH_WATER_BASIC","PSE",2004,92.25775
"1665","WSH_WATER_BASIC","GTM",2018,97.36753
"1666","WSH_WATER_BASIC","ALB",2016,91.31758
"1667","WSH_WATER_BASIC","NRU",2001,98.0099
"1668","WSH_WATER_BASIC","CRI",2013,96.40371
"1669","WSH_WATER_BASIC","ZWE",2017,50.0564
"1670","WSH_WATER_BASIC","OMN",2018,94.454
"1671","WSH_WATER_BASIC","SVK",2005,98.9
"1672","WSH_WATER_BASIC","TUR",2016,96.41433
"1673","WSH_WATER_BASIC","MYS",2018,99.15928
"1674","WSH_WATER_BASIC","VNM",2009,96.45357
"1675","WSH_WATER_BASIC","MNG",2013,46.7869
"1676","WSH_WATER_BASIC","MDG",2016,32.78863
"1677","WSH_WATER_BASIC","CIV",2010,71.73796
"1678","WSH_WATER_BASIC","POL",2000,99.79039
"1679","WSH_WATER_BASIC","SLE",2010,72.83654
"1680","WSH_WATER_BASIC","FJI",2007,94.98255
"1681","WSH_WATER_BASIC","ETH",2012,80.0512
"1682","WSH_WATER_BASIC","AFR",2018,84.81893
"1683","WSH_WATER_BASIC","KHM",2002,55.31485
"1684","WSH_WATER_BASIC","AND",2022,100
"1685","WSH_WATER_BASIC","DMA",2001,93.95367
"1686","WSH_WATER_BASIC","CHL",2010,99.60649
"1687","WSH_WATER_BASIC","KNA",2005,98.51219
"1688","WSH_WATER_BASIC","SMR",2016,100
"1689","WSH_WATER_BASIC","COM",2016,88.22285
"1690","WSH_WATER_BASIC","ISR",2000,100
"1691","WSH_WATER_BASIC","SEN",2005,48.30529
"1692","WSH_WATER_BASIC","COG",2018,73.40682
"1693","WSH_WATER_BASIC","ZMB",2016,87.35352
"1694","WSH_WATER_BASIC","AMR",2016,99.03935
"1695","WSH_WATER_BASIC","MDV",2002,93.13782
"1696","WSH_WATER_BASIC","SSD",2011,52.05814
"1697","WSH_WATER_BASIC","EMR",2005,93.33668
"1698","WSH_WATER_BASIC","COM",2014,77.18189
"1699","WSH_WATER_BASIC","BWA",2000,75.16964
"1700","WSH_WATER_BASIC","SDN",2007,40.01387
"1701","WSH_WATER_BASIC","ISL",2013,100
"1702","WSH_WATER_BASIC","PRT",2011,99.16387
"1703","WSH_WATER_BASIC","BGR",2005,99.7719
"1704","WSH_WATER_BASIC","HRV",2007,97.1
"1705","WSH_WATER_BASIC","PSE",2009,91.82638
