"","IndicatorCode","Country","Year","Value"
"109","WSH_20_WAT","UKR",2019,0.14333
"110","WSH_20_WAT","ECU",2019,0.19629
"111","WSH_20_WAT","HTI",2019,0.39721
"112","WSH_20_WAT","MMR",2019,0.27543
"113","WSH_20_WAT","MLI",2019,0.41333
"114","WSH_20_WAT","ERI",2019,0.42552
"115","WSH_20_WAT","CMR",2019,0.41944
"116","WSH_20_WAT","PER",2019,0.27917
"117","WSH_20_WAT","VNM",2019,0.08691
"118","WSH_20_WAT","MWI",2019,0.40134
"119","WSH_20_WAT","LBN",2019,0.11238
"120","WSH_20_WAT","MDV",2019,0.27016
"121","WSH_20_WAT","CAF",2019,0.46652
"122","WSH_20_WAT","AFG",2019,0.4046
"123","WSH_20_WAT","PAK",2019,0.37242
"124","WSH_20_WAT","SLB",2019,0.37583
"125","WSH_20_WAT","GNQ",2019,0.405
"126","WSH_20_WAT","BWA",2019,0.25683
"127","WSH_20_WAT","HND",2019,0.24064
"128","WSH_20_WAT","IRQ",2019,0.29683
"129","WSH_20_WAT","KAZ",2019,0.10849
"130","WSH_20_WAT","BLZ",2019,0.26336
"131","WSH_20_WAT","TLS",2019,0.1536
"132","WSH_20_WAT","PRY",2019,0.27427
